Serial number,Time,Status,vpv1,vpv2,vpv3,vBat,SOC,ppv1,ppv2,ppv3,pCharge,pDisCharge,vacr,vacs,vact,fac,pinv,prec,pf,vepsr,vepss,vepst,feps,peps,seps,pToGrid,pToUser,pLoad,ePv1Day,ePv2Day,ePv3Day,eInvDay,eRecDay,eChgDay,eDisChgDay,eEpsDay,eToGridDay,eToUserDay,ePv1All,ePv2All,ePv3All,eInvAll,eRecAll,eChgAll,eDisChgAll,eEpsAll,eToGridAll,eToUserAll,faultCode,warningCode,tinner,tradiator1,tradiator2,tradiator3,tBat,vBus1,vBus2,maxChgCurr,maxDischgCurr,chargeVoltRef,dischgCutVolt,batStatus0,batStatus1,batStatus2,batStatus3,batStatus4,batStatus5,batStatus6,batStatus7,batStatus8,batStatus9,batStatusInv,internalFault,BatCurrent,BMSEvent1,BMSEvent2,MaxCellVoltage,MinCellVoltage,MaxCellTemp,MinCellTemp,CycleCnt,Batt Internal Volt,Vbat_Inv,vBusP,genVolt,genFreq,genPower,eGenDay,eGenAll,SOH,epsVoltL1N,epsVoltL2N,pEpsL1N,pEpsL2N,sEpsL1N,sEpsL2N,eEpsL1NDay,eEpsL2NDay,eEpsL1NAll,eEpsL2NAll,Debug140,Debug141,Debug142,Debug143,Debug144,Debug145,Debug146,Debug147,Debug148,Debug149,Debug150,Debug151,Debug152,Sum_PPV
1233022323,2025-04-29 09:38:38,PV&Battery Grid on,199.6,221.6,400.1,50.1,67.0,155,30,0,57,0,233.9,0,0,50.14,10,0,[0],235.1,27.6,3193.7,50.16,0,0,0,0,10,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,40,34,39,0,48,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,185
1233022323,2025-04-29 09:44:37,PV&Battery Grid on,194.6,220.0,399.9,50.1,67.0,149,32,0,55,0,232.5,0,0,50.23,6,0,[0],233.2,27.6,3193.7,50.14,0,0,0,0,6,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,40,35,42,0,49,399.8,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,181
1233022323,2025-04-29 09:50:36,PV&Battery Grid on,197.0,221.4,400.0,50.0,67.0,145,33,0,64,0,230.6,0,0,50.17,11,0,[0],231.9,27.6,3193.7,50.11,0,0,0,0,11,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,40,36,44,0,51,399.8,358.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F4,0,0,0,0,28703,4.8,50.0,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,178
1233022323,2025-04-29 09:56:39,PV&Battery Grid on,200.4,221.0,399.8,50.1,67.0,157,24,0,42,0,231.4,0,0,50.11,11,0,[0],232.8,27.6,3193.7,50.06,0,0,0,0,11,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,35,40,0,48,399.8,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,181
1233022323,2025-04-29 10:02:36,PV&Battery Grid on,202.5,221.3,399.9,50.1,67.0,147,24,0,49,0,231.1,0,0,50.0,14,0,[0],232.4,27.6,3193.7,49.99,0,0,0,0,14,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,34,40,0,49,399.6,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,171
1233022323,2025-04-29 10:08:36,PV&Battery Grid on,200.1,221.6,399.6,50.1,67.0,139,26,0,53,0,231.1,0,0,50.11,8,0,[0],232.4,27.6,3193.7,50.06,0,0,0,0,8,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,35,42,0,51,399.5,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,165
1233022323,2025-04-29 10:14:37,PV&Battery Grid on,201.6,221.9,399.7,50.0,67.0,144,26,0,55,0,229.4,0,0,49.95,19,0,[0],230.4,27.6,3193.7,49.94,0,0,0,0,19,0.6,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.3,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,42,37,45,0,51,400.1,358.4,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,170
1233022323,2025-04-29 10:20:39,PV&Battery Grid on,200.4,221.1,399.6,50.1,67.0,154,31,0,37,0,228.5,0,0,50.0,18,0,[0],229.6,27.6,3193.7,50.01,0,0,0,0,18,0.7,0.7,0,0.1,0.1,0.8,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.5,1641.0,46,485.9,1782.5,0x0,0x0,43,36,42,0,49,399.9,358.6,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,185
1233022323,2025-04-29 10:26:38,PV&Battery Grid on,201.7,221.5,399.9,50.1,67.0,137,25,0,34,0,229.1,0,0,50.04,16,0,[0],230.4,27.6,3193.7,50.03,0,0,0,0,16,0.7,0.7,0,0.1,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,34,40,0,50,399.7,358.6,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,162
1233022323,2025-04-29 10:32:38,PV&Battery Grid on,198.9,221.2,399.7,50.1,67.0,138,23,0,42,0,230.1,0,0,50.14,19,0,[0],231.5,27.6,3193.7,50.29,0,0,0,0,19,0.7,0.7,0,0.1,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,36,42,0,51,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,161
1233022323,2025-04-29 10:38:38,PV&Battery Grid on,199.3,221.7,399.9,50.1,67.0,135,23,0,41,0,226.1,0,0,50.14,21,0,[0],227.6,27.6,3193.7,50.14,0,0,0,0,21,0.7,0.7,0,0.1,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.7,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,37,45,0,52,399.7,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,158
1233022323,2025-04-29 10:44:39,PV&Battery Grid on,200.5,220.8,399.8,50.1,67.0,133,29,0,39,0,232.1,0,0,50.08,10,0,[0],233.2,27.6,3193.7,50.1,0,0,0,0,10,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,37,44,0,50,399.6,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,162
1233022323,2025-04-29 10:50:38,PV&Battery Grid on,199.7,221.2,399.8,50.1,67.0,126,31,0,26,0,231.3,0,0,50.19,15,0,[0],232.6,27.6,3193.7,50.18,0,0,0,0,15,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,35,40,0,49,399.6,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,157
1233022323,2025-04-29 10:53:38,PV&Battery Grid on,198.7,221.4,399.8,50.1,67.0,130,24,0,34,0,232.7,0,0,50.17,17,0,[0],233.7,27.6,3193.7,50.15,0,0,0,0,17,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,35,41,0,50,399.7,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,154
1233022323,2025-04-29 10:59:38,PV&Battery Grid on,199.4,221.1,399.8,50.1,67.0,120,24,0,37,0,234.4,0,0,50.3,10,0,[0],235.7,27.6,3193.7,50.27,0,0,0,0,10,0.7,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.4,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,36,43,0,51,399.7,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,144
1233022323,2025-04-29 11:05:40,PV&Battery Grid on,198.8,221.0,399.8,50.1,67.0,118,25,0,37,0,234.7,0,0,50.23,9,0,[0],236.0,27.6,3193.7,50.18,0,0,0,0,9,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,37,46,0,51,399.7,358.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,143
1233022323,2025-04-29 11:11:38,PV&Battery Grid on,200.4,221.4,400.0,50.2,67.0,133,37,0,25,0,236.3,0,0,50.14,11,0,[0],237.6,27.6,3193.7,50.15,0,0,0,0,11,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,36,41,0,48,399.7,359.0,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,170
1233022323,2025-04-29 11:17:40,PV&Battery Grid on,198.7,221.3,399.6,50.1,67.0,115,23,0,27,0,235.9,0,0,50.14,7,0,[0],237.6,27.6,3193.7,50.18,0,0,0,0,7,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,43,35,40,0,50,399.7,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,138
1233022323,2025-04-29 11:23:39,PV&Battery Grid on,199.9,221.1,399.9,50.1,67.0,118,23,0,36,0,236.9,0,0,50.06,11,0,[0],238.2,27.6,3193.7,50.04,0,0,0,0,11,0.8,0.7,0,0.2,0.1,0.9,0.3,0,0.2,1.2,1628.5,1648.2,0,2117.8,133.2,2144.6,1641.0,46,485.9,1782.5,0x0,0x0,42,36,43,0,50,399.9,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,141
1233022323,2025-04-29 11:29:41,PV&Battery Grid on,201.0,221.5,399.9,50.1,67.0,114,26,0,36,0,235.6,0,0,49.93,10,0,[0],236.9,27.6,3193.7,49.92,0,0,0,0,10,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,37,45,0,51,399.8,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,140
1233022323,2025-04-29 11:35:40,PV&Battery Grid on,199.3,221.3,399.9,50.1,67.0,124,34,0,31,0,234.3,0,0,50.0,13,0,[0],235.5,27.6,3193.7,50.03,0,0,0,0,13,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,42,0,49,399.6,358.9,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,158
1233022323,2025-04-29 11:41:40,PV&Battery Grid on,202.0,221.8,399.7,50.2,67.0,118,32,0,27,0,234.4,0,0,49.98,13,0,[0],235.5,27.6,3193.7,49.98,0,0,0,0,13,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,40,0,49,399.9,359.1,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,150
1233022323,2025-04-29 11:47:42,PV&Battery Grid on,200.8,221.1,399.8,50.1,67.0,115,25,0,29,0,233.4,0,0,50.08,14,0,[0],234.3,27.6,3193.7,50.1,0,0,0,0,14,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,36,43,0,50,399.7,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,140
1233022323,2025-04-29 11:53:40,PV&Battery Grid on,200.8,221.4,400.0,50.1,67.0,113,26,0,27,0,233.2,0,0,50.14,13,0,[0],234.4,27.6,3193.7,50.12,0,0,0,0,13,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,37,45,0,51,399.8,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,139
1233022323,2025-04-29 11:59:40,PV&Battery Grid on,202.3,220.9,400.1,50.1,67.0,119,30,0,26,0,233.9,0,0,49.95,11,0,[0],235.3,27.6,3193.7,49.95,0,0,0,0,11,0.8,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.5,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,49,400.1,358.6,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,149
1233022323,2025-04-29 12:05:41,PV&Battery Grid on,200.9,221.0,399.7,50.2,68.0,115,32,0,16,0,233.8,0,0,50.06,15,0,[0],234.9,27.6,3193.7,50.1,0,0,0,0,15,0.9,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,40,0,49,399.7,359.3,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,147
1233022323,2025-04-29 12:11:39,PV&Battery Grid on,200.8,221.7,399.9,50.1,68.0,118,22,0,22,0,233.7,0,0,49.99,18,0,[0],234.8,27.6,3193.7,50.0,0,0,0,0,18,0.9,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,42,0,50,399.8,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,140
1233022323,2025-04-29 12:17:40,PV&Battery Grid on,200.6,221.0,399.6,50.1,68.0,112,27,0,29,0,233.8,0,0,50.06,13,0,[0],235.0,27.6,3193.7,50.07,0,0,0,0,13,0.9,0.7,0,0.3,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2117.9,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,37,45,0,51,399.6,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,139
1233022323,2025-04-29 12:23:42,PV&Battery Grid on,201.2,221.2,400.0,50.1,68.0,115,21,0,27,0,233.1,0,0,49.92,11,0,[0],234.3,27.6,3193.7,49.92,0,0,0,0,11,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,38,46,0,50,399.6,358.7,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,136
1233022323,2025-04-29 12:29:42,PV&Battery Grid on,204.4,221.1,399.9,50.2,68.0,113,35,0,10,0,233.2,0,0,49.92,13,0,[0],234.4,27.6,3193.7,49.87,0,0,0,0,13,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,39,0,48,399.8,359.5,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,148
1233022323,2025-04-29 12:35:41,PV&Battery Grid on,203.9,221.7,400.0,50.2,68.0,112,23,0,23,0,232.4,0,0,50.01,15,0,[0],233.6,27.6,3193.7,50.0,0,0,0,0,15,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,36,42,0,50,399.9,359.3,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,135
1233022323,2025-04-29 12:41:41,PV&Battery Grid on,202.8,221.3,399.7,50.1,68.0,112,24,0,22,0,232.7,0,0,50.17,16,0,[0],233.9,27.6,3193.7,50.17,0,0,0,0,16,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,50,399.9,358.9,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,136
1233022323,2025-04-29 12:47:43,PV&Battery Grid on,204.0,221.5,399.8,50.1,68.0,111,25,0,32,0,232.1,0,0,50.11,16,0,[0],233.5,27.6,3193.7,50.13,0,0,0,0,16,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,38,46,0,51,399.7,358.8,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,136
1233022323,2025-04-29 12:53:46,PV&Battery Grid on,198.9,221.2,399.6,50.3,68.0,119,38,0,6,0,232.2,0,0,50.17,13,0,[0],233.1,27.6,3193.7,50.16,0,0,0,0,13,0.9,0.7,0,0.4,0.1,0.9,0.3,0,0.3,1.2,1628.6,1648.2,0,2118.0,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,39,0,48,399.9,359.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.3,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,157
1233022323,2025-04-29 12:59:43,PV&Battery Grid on,198.9,221.3,399.6,50.2,68.0,109,24,0,21,0,231.1,0,0,49.89,18,0,[0],232.6,27.6,3193.7,49.89,0,0,0,0,18,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,42,0,49,399.7,359.1,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,133
1233022323,2025-04-29 13:05:42,PV&Battery Grid on,197.5,220.4,399.8,50.1,68.0,111,23,0,19,0,231.0,0,0,50.13,18,0,[0],232.2,27.6,3193.7,50.11,0,0,0,0,18,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,37,44,0,50,399.7,359.0,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F6,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,134
1233022323,2025-04-29 13:11:41,PV&Battery Grid on,197.1,219.8,399.8,50.1,68.0,109,25,0,29,0,230.5,0,0,50.12,19,0,[0],231.6,27.6,3193.7,50.16,0,0,0,0,19,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,42,38,46,0,51,399.6,358.7,10,217,50,30,0x00,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F5,0,0,0,0,28703,4.8,50.1,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,134
1233022323,2025-04-29 13:17:43,PV&Battery Grid on,195.5,218.9,399.9,50.2,68.0,121,40,0,8,0,230.3,0,0,50.23,13,0,[0],231.5,27.6,3193.7,50.22,0,0,0,0,13,1.0,0.7,0,0.5,0.1,0.9,0.3,0,0.3,1.2,1628.7,1648.2,0,2118.1,133.2,2144.6,1641.0,46,486.0,1782.5,0x0,0x0,43,35,40,0,48,399.8,359.6,10,217,50,30,0x22,0x1801,0x1000,0x00,0x2AD8,0x1230,0xABFF,0x830E,0xF0,0xCF5,0x03,0xDC,0,0x00,0x1F7,0,0,0,0,28703,4.8,50.2,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,161
